"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3","hi95","hi95_2","hi95_3","hi975","hi975_2","hi975_3","hi99","hi99_2","hi99_3","max99_1_SNR","max99_2_SNR","max99_3_SNR","max975_1_SNR","max975_2_SNR","max975_3_SNR","max95_1_SNR","max95_2_SNR","max95_3_SNR","min99_1_SNR","min99_2_SNR","min99_3_SNR","min975_1_SNR","min975_2_SNR","min975_3_SNR","min95_1_SNR","min95_2_SNR","min95_3_SNR","diff01_1_SNR","diff01_2_SNR","diff01_3_SNR","diff025_1_SNR","diff025_2_SNR","diff025_3_SNR","diff05_1_SNR","diff05_2_SNR","diff05_3_SNR","hi95_SNR","hi95_2_SNR","hi95_3_SNR","hi975_SNR","hi975_2_SNR","hi975_3_SNR","hi99_SNR","hi99_2_SNR","hi99_3_SNR"
"1058","94586",-0.0643041463966974,-0.0526208549376104,-0.0543404118617995,0.0325703530361274,-0.000205180908315046,-0.073915613514672,0.0010055506249225,-0.0287395189584452,-0.0699271055134043,-0.0654805268505487,-0.0721468837312024,-0.0817773271519647,0.0387622030848632,-0.0826049825400707,-0.09940192902739,0.00290616192555143,0.0167865768147616,-0.0654791163939998,-0.0445566327377123,-0.0426610480251901,0,0.00652587530518306,-0.0560103641173244,-0.0857411615541595,0.0248968177903192,-0.0272305152424138,-0.0647802957712068,0.0171405751485179,0.0232140044812286,-0.0547954646482357,0.0220414413820997,0.0173293176958959,-0.0401202875538481,-0.0444102672737426,-0.0433804714646322,-0.108895630442169,-1.73924984649483,-0.817017302640136,-0.535629135917765,1.26805573573077,-0.0055647149441536,-1.41493930369865,0.0582870016511418,-1.22570433667133,-2.20546696869166,-1.75777659527816,-1.39186058007371,-0.825841930240414,1.48165181874232,-2.1320136264987,-1.69375687847793,0.159855541060913,0.685698844028091,-1.95364674388678,-1.12075226129022,-0.435630242450809,0,0.294619897744444,-1.01113300378416,-0.958996494133217,1.46152907905497,-0.816729194747819,-1.04238971417464,0.976980674902378,0.985061300302446,-1.56994807260212,0.869182657259905,0.428746251926616,-0.577902175824658,-1.31539344028434,-0.54068510845738,-1.2773573555889
"1059","94587",0.450503152953749,0.368935202241519,0.394311471042609,0.539443668305454,0.185554870369656,1.09269251690564,0.549964375321209,0.545543898021517,0.53199376455282,0.943549469509911,1.47532943718733,0.160246910721638,0.610771382997807,0.931592498675338,0.782964024013314,0.257505311776137,0.582770412394156,0.784188969499481,0.508543448920125,0.596217922598817,0,0.205467829797084,-0.22482256891268,-0.714141360143348,-0.0511131608676973,-0.384281994719657,-0.658636232563179,-0.0688716970634161,-0.056519399453772,0.172205615153742,-0.264246296779368,-0.0883111711575936,-0.113756317296884,-0.0217363582086097,-2.02407508241055,0,12.1848680610196,5.72826960226593,3.88669694028376,21.0020639610393,5.03243683140861,20.9170094856928,31.8788270405451,23.2667610970246,16.7788251302103,20.774858765217,22.5325073029913,1.37553213748353,20.0357125539836,19.2275159270554,10.6605243104695,12.0555353138407,19.5483979378307,18.7369924028958,12.7916133989891,6.08823669830795,0,9.27613663664566,-4.05863312987885,-7.9875178768181,-3.00051884380185,-11.5258312708904,-10.5982170354917,-2.83324159668124,-1.98304775222984,3.46786797082434,-7.70535769801284,-1.60893073331093,-1.22582526389844,-0.519534802473584,-19.3993082329517,0
"1060","94588",-0.129479753329221,-0.455173585662426,-0.794726557407251,0.0719448868605199,-0.0123703431211504,-0.414215184734602,0.0560798126955709,0.14225124471267,-0.194966654906596,0.0854562475680447,0.00161315542185265,-0.492321642399018,-0.0612114358227563,-0.214232449786843,-0.514181526516391,0.0998392383549271,0.00413936020358592,-0.13293289736924,-0.152598444332773,-0.513273287624575,0,0.168089527267492,0.0990417383492575,5.19934553282781,-0.0136172524113222,-0.0839521015943905,0.236590268955951,-0.170562027249716,-0.260298912129429,-0.13739270841626,-0.245808955059515,-0.363759772951072,-0.103770015852161,-0.293236211170303,-0.302952166547773,0,-3.5020702975011,-7.0672492043673,-7.8335567333856,2.80101742645497,-0.335496288596581,-7.92916837460126,3.25068082517913,6.06683667159917,-6.14915366846378,2.24095009032523,0.0301403237229374,-4.91811264875969,-2.31958428151073,-5.36885625515055,-8.3016171971083,5.39485875762027,0.162564660656148,-3.81503106754815,-3.83837469411308,-5.24125348724179,0,7.58864014703561,1.78796142419854,58.1535641387306,-0.799379685532236,-2.51798879757428,3.80701044812318,-9.15322540660923,-11.3402948792005,-3.64778454653718,-9.21428079888046,-8.52416363256632,-1.47821787932686,-8.70158012346631,-3.72043075581319,0
"1061","94589",-0.465529119355151,0.134741315857729,0.311106368586321,-0.345209708826039,-0.260295845407601,-0.918631013986856,-0.018196498637454,-0.114292191190336,0.568940003908424,-0.39582718406153,-0.850854264648699,-0.466497132346863,0.0187121828080901,-0.110674620902172,-0.0356905189828977,0.0684927242075162,0.214213026699924,-0.0720600456360835,0.205818501124022,-0.45684863956164,-0.94425017450739,0.246649045198551,0.0433051481794534,-0.92692783227418,0.0163233564452862,-0.0470207005625914,-0.00107565742462597,-0.342682662897506,-0.628838795688138,-0.404518100531513,-0.121812470283915,-0.135988603460131,0.0363586069656694,-0.275761992711413,-0.0848545577585257,0.476630071112614,-12.5912790192781,2.09206001245679,3.06655083528266,-13.4399879184992,-7.05948810118683,-17.585014389802,-1.05476474265831,-4.87441820415365,17.9440915875863,-10.4073551116058,-15.9484896357029,-4.669804296429,0.710458780663623,-2.78205836035758,-0.578025652069206,3.70874744561407,8.43523404509959,-2.07434328428916,5.17704180897121,-4.66507722684275,-5.94944530439509,11.1353210223687,0.781770753467845,-10.3674889090923,0.958237326291619,-1.41029938527008,-0.0173085692502204,-18.4782332289473,-27.4609117056723,-10.7963712586092,-4.58614953100551,-3.20083412064562,0.520093823240515,-8.20621043174115,-1.04589406490955,5.071470519997
"1062","94590",0.569684613265056,0.388441692880799,0.411743211969859,0.0299721856416866,-0.0203840116282912,0.400232252992401,0.2351727500778,0.172262736053031,0.4043428046381,-0.191093362690381,-0.840764262831064,-0.182565539679074,0.132511850604189,-0.103444926854753,0.402572577385423,0.0612226778895975,0.224781337437609,0.441867299126378,0.783697985532775,-0.180357918593581,0.832555378124133,0.642549417142948,0.0275150531129433,0.945983503381613,0.666633531099957,0.625856502061852,0.514195135911316,0.281228259967285,0.550157939628919,0.576736555197683,0.348942914066277,0.624771185856799,0.509104093057917,0.0427758248954679,-0.627805146131615,0,15.4083979291047,6.03113698032308,4.05852022999587,1.16690174875203,-0.552835130038436,7.66149827403383,13.6318491902332,7.34678903054585,12.7527758100403,-4.94145224026834,-15.4463762278864,-1.80338274049861,4.96905107017672,-2.55118595353567,6.39824786617952,3.2717003241561,8.70750363231665,12.4827059504471,19.712694507793,-1.84171199353687,5.24568892731588,29.008804906838,0.496718397421842,10.5806225015716,39.1336876455964,18.7714140700686,8.27399310811452,14.7255247629594,23.6381298940564,14.9100774789833,12.7883637295352,14.3096745976694,7.09041032464367,1.24954168062236,-7.55854654716658,0
"1063","94591",-0.237625834590149,0.0465172596397067,0.120713279841542,-0.139539296457125,0.0803837886372253,0.004122836277198,-0.407844998089458,-0.00441078537636469,-0.198866502023497,0.251310608850899,0.935125227713245,0.0956222998134263,0.0220582648178342,0.534868222149966,0.369524632042392,-0.0320152109793931,0.488196518831302,0.707863254699802,0.258951901879068,0.243128738700472,0.672277749363929,0.299654775777485,0.613236611668463,0.846584159593817,0.047878097137872,0.561743472097861,-7.19929090704312e-05,0.0153577540098968,0.479415748039055,0.455029962424726,-0.0183058118727252,0.824911609740585,0.32871346900544,-0.0694057392502716,-0.53128772691037,0,-6.42712359144774,0.722249876823646,1.18986123880997,-5.43265849885095,2.18009011447802,0.0789219329169762,-23.640840637817,-0.188114448670966,-6.27215295373555,6.03950132994978,15.7690133578341,0.887526759445183,0.779832531200818,12.1501998321937,5.45686689303172,-1.6124162318201,17.6861841151304,18.4955507196354,6.5135292270578,2.48269173613144,4.23582627484198,13.5283399191031,11.0705185898794,9.4688621698501,2.81060944439362,16.8484617179304,-0.00115844898537624,0.715642944381474,18.8581402250656,10.4087048563776,-0.60142326122578,16.9296384815228,4.06035826369517,-1.85294308260356,-5.75540631299086,0
"1064","94592",-0.00827297474165972,0.0125918477693731,0.0306265995408809,-0.0097514135090889,-0.0154708156820784,-0.0158931373924251,-0.00852581721171885,-0.0106629239477276,-0.0133882129815689,-0.00734812275500437,0.004002481516612,-0.00120175834936614,-0.00602901857773781,0.00684043956381332,-0.00288732726846985,0.00427097710795752,-0.00243457081789395,-0.00427692205669411,-0.00481297916193878,0.00149651834924107,-0.0163830676196761,-0.0204502286463391,-0.0390763438367559,-0.0227561661888426,-0.0229452462668493,-0.0246258217572466,-0.0223430830044654,-0.00928012870619441,-0.00460428355871448,-0.00876037963690438,-0.00194128971502893,-0.00928726765693195,0.00216711945501431,0.00163655351808147,0.00776629345502473,0,-0.223761154696337,0.195507228303038,0.301883966023334,-0.379650039960172,-0.419584258259152,-0.304236462180771,-0.494201196419216,-0.454760295160953,-0.42225773945411,-0.197206746875841,0.0771960709421899,-0.0121327668656473,-0.230390359577602,0.176504928417601,-0.0492000862409687,0.234881708103354,-0.0994418546628745,-0.127589018422126,-0.121062947261723,0.0152815901505051,-0.103224936942499,-0.923254581320248,-0.705429817199504,-0.254522835933685,-1.3469650992151,-0.738606206851064,-0.35952598903009,-0.528813371823276,-0.19522959998575,-0.250951866597565,-0.0765314009558759,-0.229719148060186,0.0311940411945052,0.0484453773879602,0.0967438640850214,0
"1065","94595",0.555081353248219,-0.529692148234835,0.0630856964530353,0.188854572263658,-0.400190332083939,-0.589122716141929,0.0605830831772914,-0.0724672539318926,0.031540614856726,0.612532692841234,0.38349461337508,0.54485692033331,0.495897732034157,0.235049973513704,0.626640845537976,0.141897036088067,0.0292677687502694,0.459299558982233,0.139782823728357,0.550562687423586,2.17266211264202,-0.0647482338701928,0.0894996112079935,0.185902040572238,-0.100730625366756,-0.280056922516602,-0.290821390901589,-0.0010911632116925,0.326013324882881,0.259835260544503,-0.0716589189791963,0.446755525405143,0.493407427023876,-0.426311369320228,-0.719645699587994,-1.07452478455799,15.0134200129697,-8.22426109749818,0.621830713500057,7.35264132115118,-10.8535688809502,-11.2773586815384,3.51171406159506,-3.09063723507044,0.994775684307431,16.5000218392768,7.41000608455751,5.54898539179653,19.1254225212692,6.07982301283203,10.5043327962743,7.8297586465835,1.18519628348299,13.6332356184663,3.5160178441961,5.62203152780227,13.6893111095676,-2.92315086480716,1.61570116788907,2.07927443399953,-5.9132351517691,-8.39979202649349,-4.67965178190063,-0.0617751634767893,14.387625708792,7.33269930591442,-2.81730358610866,10.9957612128473,7.29295550350086,-12.9397851560744,-9.13945809675407,-12.5366436547987
"1066","94596",0.0507915982947223,-0.445015497081606,-0.417289665636585,-0.228199001914717,-0.231557553150569,-0.476263090142099,-0.117387650381649,-0.123417626343846,-0.352496735177501,0.261277060986341,-0.713060769222892,-0.397918507925552,-0.0108295641093235,-0.3439133262535,-0.153409238347373,-0.115544017670417,-0.102724503197888,-0.388784919707417,0.0615319177749488,-0.0467062929409695,-1.10544976872869,0.0379699383408173,-0.117277210554252,-1.07658055275214,0.0382200855616098,0.0607073500121384,-0.151772027152119,-0.0714131918608076,0.092029462114415,-0.333796067866327,-0.211933296862775,-0.458660490202978,-0.27817947785974,-0.324146521712302,-0.781619096386783,-0.213307904846843,1.37377268010605,-6.90952971953336,-4.11319118450523,-8.88443097147341,-6.28007638249705,-9.11692852294687,-6.80440546903958,-5.26360653600579,-11.1175759428024,7.00926523526465,-13.7037990202703,-4.0426985129327,-0.416789362411696,-8.85118428000537,-2.55227690970075,-6.35558400258927,-4.13597559051669,-11.4714105242706,1.54773895042183,-0.476937971749754,-6.96511699268537,1.71420672755571,-2.11715920886989,-12.04132247601,2.24365085219774,1.82080524915888,-2.44218705887911,-4.00471953257459,4.06691575283639,-9.31212535766806,-8.26430013585899,-11.1919170335802,-4.09576143315289,-9.82316892804462,-9.88754777374155,-2.44422970482069
"1067","94597",0.175777378113037,0.0329972131112642,-0.329410771351149,-0.166225034757309,0.0279375919345939,-0.208610096185843,0.0215903108082987,0.106572919307186,0.113340667734507,0.0868327920996367,0.00329731354767529,-0.642634331547059,0.132989727768095,0.103140882829837,-0.142852580941705,0.0725663028710075,-0.0137572904032139,-0.140117746987254,0.177436695226979,-0.187974170738737,0.0117783350259565,-0.0633752726343583,-0.00665321800028354,0.406175392077322,-0.157820903210897,-0.294230440141685,0.0216916096662242,-0.119913565259014,-0.0462856766479839,0.169250198853279,0.0084242238141585,0.175214093496825,0.248989073802419,0.139835415955218,0.0294398766616495,0.776770923298487,4.75429338590933,0.512330977570983,-3.24697588361226,-6.4716095804135,0.757695911470432,-3.99334606325246,1.25148794157327,4.54520096719145,3.57470965032287,2.32867300290588,0.0633412252684997,-6.52748282751651,5.11727591084604,2.65342806115939,-2.37534450005114,3.99052442330817,-0.553669044727241,-4.13239223412484,4.46314196546512,-1.91948480789909,0.0742118581554159,-2.8611665822409,-0.120107919444444,4.54298460558283,-9.26463137851835,-8.82490060536634,0.349043031230081,-6.71961648752077,-2.04539018309197,4.71761369169885,0.328291270492868,4.27260828976098,3.66454480942632,4.23680588803183,0.372278462242622,8.88836542205175
"1068","94598",-0.149817391382685,-0.11579700940098,0.0784553185271797,0.077784320054206,0.179086458848669,0.602089067996022,-0.0113474014936657,0.0634549828673597,0.341307557516281,-0.211244847215126,-0.550376920605642,-1.06470755023675,0.147285201592462,0.177070059707421,0.191916870292179,0.062920634088091,0.110471632757057,0.352721970619258,-0.200496847350617,-0.536245433965047,-1.14636650319656,0.0718532957570556,0.244455526192579,0.212949941862271,-0.0125672194962366,0.234990761560185,-0.0335983730855216,-0.0283597974846798,0.0350206417927203,-0.0134507018030083,-0.0295603707758928,0.0561582700153112,-0.199833437223774,0.1917472667308,0.462233812070444,-0.243288331020019,-4.0521473274385,-1.7979213828197,0.773327860998562,3.02836303571063,4.85700693127139,11.5255687685763,-0.657755057979738,2.70627520928191,10.7646747100478,-5.60903432483254,-10.4413570471327,-10.7385687321969,5.63110375836628,4.50210986772423,3.14623711672725,3.43341410337384,4.39509867507114,10.2721115079775,-5.04318394912223,-5.47583191752335,-7.22292141816831,3.24391896236994,4.41305916121133,2.38179940614396,-0.737739131615374,7.0481154599414,-0.540636594822655,-1.55756375313067,1.54102366999148,-0.366378492868244,-1.1315709281569,1.34442433996284,-2.90171974008121,5.76281939617159,5.77368308156925,-2.67924848583823
"1069","94599",-0.248410881820792,-0.434691088611191,-0.274939981925805,-0.221797098669492,-0.323277699849318,-0.37146535654078,-0.0324578815753768,-0.090331858106417,0.360580786143265,-0.160675246073679,-0.451886430050562,-0.529500269848917,-0.228861489473119,-0.140891785365547,0.0857434032015298,0.0353335219816733,-0.0155082645809749,0.137330772820525,-0.00545260985720814,-0.33202126018389,-0.00292218961628048,0.0204463287768635,0.0105358445266773,0.302538878454964,-0.106135246675571,0.00879814492114745,-0.0463440493325027,-0.0115198366247179,0.0183542742164439,-0.297124143664741,0.0393475771981244,0.0386211449555141,0.61790483694489,0.349143878559462,0.126561351639245,0.275818214119871,-6.71882938013229,-6.74922787020282,-2.71006162637664,-8.63518681619218,-8.7676200589818,-7.11082419450734,-1.8814294875729,-3.85254013404701,11.3725429866592,-4.32386284882275,-8.74023791088154,-5.36281988022601,-8.77333889478537,-3.64566490704859,1.46009845533152,1.94744283224441,-0.633722851842157,4.1026775963364,-0.13715185488483,-3.3904113651246,-0.018411865584459,0.923078516180725,0.190199444184064,3.38383243844952,-6.23050506435948,0.263884166449081,-0.745729233901934,-0.658187278318572,0.785291126310954,-8.52441591984783,1.55581731987295,0.957800995886051,8.96609585658344,10.405119884529,1.58664140748723,3.25597861176641
"1070","94601",1.16598364435593,0.724775520654954,-0.946388283765715,0.778092501795558,0.588210061288058,0.182166909829643,0.901213052479998,0.678487779739025,0.578123071933651,0.525190562873103,0.879845724289581,-1.65008977799431,0.638966834774501,1.46301595588148,1.39710584926017,0.355918160178876,0.398059312004804,0.440095147100251,-0.69624217375315,0.894974888476637,0,-0.44441160405699,0.0979566946960088,-0.533764474277701,-0.176293596719932,0.0383767109640868,-0.989176456148521,0.817606743317092,0.709198825168373,0.980093965527407,0.864115330894744,0.379081686722031,1.63146108922944,0.590548165138728,2.29011429073934,0,31.5366424732712,11.2532215907019,-9.3284743583712,30.2933363582685,15.9528551912115,3.48715390828931,52.2390473199504,28.9366504431435,18.2337210960893,12.7881196513539,15.0628824907889,-15.4915609156491,22.8366767137946,33.7218026181052,20.892627269178,18.1192448801858,14.5904810091117,11.6573219102928,-17.5128806351431,9.13897209989429,0,-20.0635922723997,1.76837355924468,-5.97004111265557,-10.3490422040023,1.15103882404504,-15.9169906700432,38.8620635286871,28.3676985050092,22.884213958429,28.9281379746165,7.9275082852192,20.5850387837112,16.0286316478015,25.2799174573639,0
"1071","94602",-0.062187238370109,0.222821584639568,0.335403958205115,-0.212766779026345,-0.158817398700979,0.00314112084327686,0.058879462983236,0.101999880759941,0.180391277733608,-0.119626027483274,-0.885737384992992,-1.47977681980087,-0.185460579016047,-0.12419808550042,0.275121304284708,-0.108052038871221,0.131026979529512,0.171711094269228,0.141489724927238,-0.14474007642112,0,-0.171441132995285,-0.141649870672529,-0.744672968868231,-0.241562553911653,-0.293744268476627,-0.443956567832572,0.0599262327505463,-0.165515125014986,0.172241274720175,0.209240243710987,0.201580975129364,1.78277496672296,-0.299028572710988,-0.620507489579481,0,-1.68199332158003,3.45963763355928,3.30605025176662,-8.28361099488397,-4.30728940231586,0.0601293167638698,3.41296327709679,4.3501666248551,5.68945334660381,-3.15786163122972,-16.6833678357786,-14.8590229683924,-7.06175440707517,-3.13644120800923,4.4771972573816,-5.86920236000357,5.18074126977788,4.96597085640021,3.55895226856578,-1.47800294419514,0,-7.73995314194034,-2.55714922543151,-8.32900736910723,-14.1805551185719,-8.81031878093234,-7.1437734937703,3.25515445344569,-7.2521323408188,4.63434177247694,7.93041153301334,4.77701782098221,25.6604450562146,-8.93563246103166,-7.6902413371631,0
"1072","94603",-0.295085184987161,-0.54040234365889,-1.09702393231764,-0.332239154607675,-0.747237435200744,-0.679653001993298,-0.145498117701565,-0.383205130723447,-0.147231844631584,-0.803457342546834,-0.830395733470328,-0.211354265155713,-0.542619667603856,-1.04567971182154,-0.913799747100222,-0.252824126953908,-0.0548261816041038,-0.216680506352988,0.2046825021058,-0.372905731399272,0,0.106827118092163,-0.00467969869462308,0,0.0357327391515406,-0.149447585752684,-0.934613777621424,-0.000943794713273757,-0.306239727444379,-0.76200113667093,-0.069241915137043,-0.214514757632777,-0.906539182242944,-0.348197770988899,-0.813966258226232,0,-7.9812405801281,-8.39055286502048,-10.8132780156839,-12.9350076484371,-20.2658393348562,-13.0103465245027,-8.43383596660065,-16.3432168520835,-4.64362092053498,-21.0359956063821,-15.485420693668,-2.1087090354942,-20.5384070578087,-26.1579284667327,-14.7264848192419,-13.644385796118,-2.14976984004495,-6.20723338002404,5.14846753416031,-3.80790022047371,0,4.82286178279403,-0.0844807540973563,0,2.09763503850557,-4.48240531926034,-15.0390142082602,-0.0505049307108407,-13.3222778250852,-20.168445349917,-2.5888346720401,-5.01358745570185,-12.8813063230621,-10.3147455851207,-9.97386279808126,0
"1073","94605",-0.230852015333486,-0.767214051376901,0.621095056194822,-0.0729634863368962,-0.462789888764722,-0.774910760006148,-0.0728833657130699,0.0565618939320617,-0.378384662955719,0.310150544857866,-0.312259968883991,0.0330464607063226,0.265665727149238,0.648343105576877,1.21424857012919,0.520877187228864,0.0458503218046555,0.724050511534787,-0.10626981589441,-0.985627624922763,0,0.318072311085141,0.0606599987206929,1.62827859504146,-0.00411785162188517,0.259076117524019,0.0288428276415308,0.0164338774628705,-0.412721836242359,-0.572261713389531,-0.165250141875034,-0.769416094400157,0.475466150139203,0.176085164658715,0.0694612784446518,0.224866485593735,-6.24391045881933,-11.9121431141087,6.12208477768817,-2.84067437788557,-12.5513325345942,-14.8338306219166,-4.22470311525677,2.41229363592043,-11.9340686201919,7.91956481494957,-5.65126212529131,0.323059158445687,9.86544158260677,15.7620161416424,19.0407438962472,27.5564331547431,1.75501915236184,20.1728607968628,-2.67305065828614,-10.0646660381571,0,14.35982567623,1.09507102270428,18.2119466987926,-0.241732093607521,7.77051138989124,0.464114380820826,0.842353902670778,-17.4890861203196,-14.4614858825427,-5.93786696036139,-17.2752003132458,6.48621204651592,5.06778873158683,0.821251774087836,2.18464289798877
"1074","94606",-0.234923726637028,-0.355573471639039,-1.14608662245439,-0.264065630338882,-0.36122514669449,-0.301987930561317,-0.0968140782732643,-0.306644231504983,-0.80649998392408,-0.465609562331926,-0.829573657599351,-0.919362403410768,-0.112011338535445,-0.966255055943206,-0.607989363238984,-0.0942486522711602,-0.526256710021417,-0.433923115438008,-0.237610486392201,-0.457795396262072,0,-0.0258374226431742,-0.15983628155921,3.36433068452474,0.0737927477703493,0.0257751734327534,2.02348334899866,-0.147168995523203,-0.103985346107933,-0.316797049911748,-0.280692772739924,-0.675576790258379,-0.398591261538774,-0.1935859231962,0.729424781740883,0,-6.35403902216219,-5.52080879402962,-11.2968850665577,-10.2808200079735,-9.79679341768224,-5.78084347644643,-5.61185304877359,-13.0779907942913,-25.4366180572704,-11.9892043756251,-15.1638534824555,-9.05003873045835,-4.18667126049724,-23.715317105471,-9.6188842086004,-5.0196169824094,-20.3035444303266,-12.2009913873468,-5.97671936966038,-4.67474496521401,0,-1.16646709615584,-2.88546132548113,37.6293168074945,4.33188882201926,0.773078895305986,32.5601821462717,-7.65041838898964,-4.44760208058546,-8.12672376235315,-10.2185297723129,-15.3692157457294,-5.51292121795431,-5.62706815154595,8.72882179978569,0
"1075","94607",0.060714609794213,0.654259497969737,1.3063532437238,0.45747978966486,0.632880762012011,0.221696167779594,0.276956444720658,0.224390085253316,0.179316242504392,0.418805202746555,0.374840435555035,-1.33194952710183,0.244004454018245,0.269036624063712,0.0380679250188759,0.106368090221059,0.183121998052475,0.171047906134872,-0.176027982903766,-0.794549964478981,0,0.0443464546261862,-0.171170171187777,-1.75581166932844,-0.119713331955997,0.319384853994843,0.4515511247611,0.195927903888673,0.128803571031044,0.0833771263987488,0.184605446450541,0.168000443198755,0.121400133125015,0.0357077820479649,1.53278762840288,0,1.64216277925745,10.1583551025862,12.8766204591659,17.8109789176054,17.1643700340189,4.24384790107239,16.0538518405988,9.56995491117014,5.65554725724393,11.1399527559343,7.12683849099515,-13.4515922993388,9.34018000822218,6.85460456999686,0.625535459434599,5.81226772239203,7.29961252080019,4.99209343043463,-4.42770801490063,-8.11349016697574,0,2.00208360048172,-3.09006756301042,-19.6383767693719,-7.0275855042118,9.57936095941221,7.26597867872301,10.7976613333222,5.6740582115973,2.27987069711781,7.08849054640594,4.03463441474243,1.76736502906789,1.07492862251112,19.1901028903345,0
"1076","94608",0.186640956156496,0.225686605604695,-1.18682908238564,0.247893695215973,0.0709562194761458,-0.425122793048321,0.180085896195689,-0.216757815126011,-0.38324011081486,0.0169964531908813,1.03759576200971,1.88847476294073,-0.0884227632631562,-0.218129379499295,-0.541358918252343,0.0379931664810936,-0.0043943512328686,-0.400138610398885,-0.046574675654606,0,0,0.0739208956851717,-0.507425528176296,-1.17894896202992,0.248540260197774,-0.0769650513185015,-0.719830229635078,0.251861656188624,-0.0944691029395848,-0.570611627981526,0.164825314490153,-0.223707905217181,-1.19383281592051,0.485865146448588,-0.381560460990206,-1.12041328740798,5.04812321653813,3.50412135971141,-11.6984802672646,9.65120094711397,1.92440484907726,-8.13796869402725,10.438725479102,-9.24444818966895,-12.087207089072,0.449011435473918,19.5619948446428,18.9740500344731,-3.36868859978033,-5.5134195427528,-8.81809852194552,2.06496239544915,-0.1738886817735,-11.5826164842856,-1.17151296791281,0,0,3.33726369405891,-9.16035284875013,-13.1862911681518,14.5901705452565,-2.3084250822098,-11.5828990650747,13.7004226635383,-4.14172107242285,-15.3771166289534,6.25508936232416,-5.30834052563925,-17.203634694893,14.5299994096987,-4.73377283558492,-12.1176274911348
"1077","94609",0.224343254743251,0.179376738271529,-0.534370712466315,0.232662771700352,-0.256562885615977,0.0678884413221949,0.273916505989695,-0.128395282226758,-0.0454566431206196,0.0812594341071085,0.414777176735222,0.551693222631179,0.131329624515404,0.0228391267972213,0.010591712876593,-0.0749451837235398,-0.456168554702075,-0.0412831102267676,0.0765771368793133,0,0,-0.0665765417141095,0.0542071806912967,-0.695426490113345,0.22911395007808,-0.479151457547535,-0.360638913425977,0.166751164018253,-0.154225411064339,-0.201733241833966,0.199796249282516,-0.12172441026889,-0.339173721674621,0.327496442463118,-0.0261671581769533,0.0333133888157385,6.06786643223975,2.78509155795266,-5.26724979019352,9.05821812303967,-6.95824643445984,1.29956337133759,15.8776410070123,-5.47589729880403,-1.43368046159031,2.17820386468149,7.96314671765651,5.60206055714524,5.05203010811859,0.587240810644413,0.17598872759599,-4.11987685234816,-18.3480855305948,-1.21677765160221,1.9261778560744,0,0,-3.00569241591407,0.978580844863826,-7.77819607126273,13.4497791354872,-14.371266228393,-5.80309628739679,9.33501348791644,-6.81498149264866,-5.61649118564427,7.77929473353905,-2.96558118356084,-4.98913481369079,9.91977031382311,-0.330723198220862,0.380475175443022
"1078","94610",0.636697992860843,-0.115367325340021,-1.78767086762426,0.257177373463916,0.596206681695709,-0.055509708906585,0.067825983153092,0.369613693006587,0.391161315544793,0.460914370660945,1.42628369647615,1.46692985922557,-0.129885085872237,0.846844435802727,-0.260434989174478,-0.114045603376245,0.294730362831768,0.21066688181002,-0.192867020218839,-1.05166352688842,0,-0.140056364948167,-0.153852295960266,-0.290016072089589,-0.0591642174545817,-0.110881293042721,0.0359510203053942,0.0773524007218426,0.299784678246293,0.359970091903534,0.195554807297627,-0.00727733501138663,-0.30130854797718,0.478312642996184,-0.190198989247387,-1.49838819736155,17.2209250631412,-1.79124989652613,-17.6209301572128,10.0126407337176,16.1697316708538,-1.06260186629186,3.93155062912848,15.7635591279845,12.3370380416883,12.1375156717516,26.7850413597991,14.7022936157763,-4.93698719812543,21.3256042421628,-4.22570216224024,-6.18290763355202,11.6242466037363,6.07526558508975,-4.85126760612721,-10.7389869307608,0,-6.32304326849684,-2.77743479452362,-3.24376753632526,-3.47314363536955,-3.32568033961854,0.578493403500067,4.18288357892769,13.1088731944225,9.63745664964162,7.38154058891179,-0.171741257742161,-4.32056988365315,14.2570862717191,-2.34937419696627,-16.0275533905356
